"","date","industry","location","monthly_amount"
"1271",2015-03-01,"1","4",241577.937708864
"1272",2015-04-01,"1","4",224195.628638485
"1273",2015-05-01,"1","4",241173.539201756
"1274",2015-06-01,"1","4",227028.659967557
"1275",2015-07-01,"1","4",235001.961370889
"1276",2015-08-01,"1","4",240245.1525
"1277",2015-09-01,"1","4",225228.348157626
"1278",2015-10-01,"1","4",227656.592812391
"1279",2015-11-01,"1","4",231388.997863732
"1280",2015-12-01,"1","4",214171.8675425
"1281",2016-01-01,"1","4",186736.607584511
"1282",2016-02-01,"1","4",227838.508103497
"1283",2016-03-01,"1","4",226112.310998966
"1284",2016-04-01,"1","4",224809.744602
"1285",2016-05-01,"1","4",234733.844343241
"1286",2016-06-01,"1","4",230274.792046901
"1287",2016-07-01,"1","4",217419.353152128
"1288",2016-08-01,"1","4",232247.128510403
"1289",2016-09-01,"1","4",226753.954710267
"1290",2016-10-01,"1","4",220259.121345455
"1291",2016-11-01,"1","4",216467.431754248
"1292",2013-01-01,"2","4",351140.42549
"1293",2013-02-01,"2","4",324845.31105
"1294",2013-03-01,"2","4",358146.377886154
"1295",2013-04-01,"2","4",345605.762779286
"1296",2013-05-01,"2","4",341866.1072
"1297",2013-06-01,"2","4",340891.153259333
"1298",2013-07-01,"2","4",342635.381515333
"1299",2013-08-01,"2","4",389710.308342857
"1300",2013-09-01,"2","4",367074.174793333
"1301",2013-10-01,"2","4",410224.368646667
"1302",2013-11-01,"2","4",408011.50454
"1303",2013-12-01,"2","4",487652.286126667
"1304",2014-01-01,"2","4",425170.255529412
"1305",2014-02-01,"2","4",347771.639670526
"1306",2014-03-01,"2","4",376391.2041025
"1307",2014-04-01,"2","4",361292.343259444
"1308",2014-05-01,"2","4",316912.648043529
"1309",2014-06-01,"2","4",272492.208861176
"1310",2014-07-01,"2","4",281263.536540625
"1311",2014-08-01,"2","4",242816.193859524
"1312",2014-09-01,"2","4",323913.593857619
"1313",2014-10-01,"2","4",366242.944898571
"1314",2014-11-01,"2","4",386372.513866364
"1315",2014-12-01,"2","4",453316.597328182
"1316",2015-01-01,"2","4",405311.334027917
"1317",2015-02-01,"2","4",326717.6592276
"1318",2015-03-01,"2","4",315313.15651069
"1319",2015-04-01,"2","4",301896.036084483
"1320",2015-05-01,"2","4",288783.762154194
"1321",2015-06-01,"2","4",281307.953205161
"1322",2015-07-01,"2","4",297094.947074194
"1323",2015-08-01,"2","4",296791.408428125
"1324",2015-09-01,"2","4",241829.527482424
"1325",2015-10-01,"2","4",268546.628668788
"1326",2015-11-01,"2","4",272575.831400857
"1327",2015-12-01,"2","4",279840.082482222
"1328",2016-01-01,"2","4",282844.932254054
"1329",2016-02-01,"2","4",264898.633717179
"1330",2016-03-01,"2","4",280486.710928421
"1331",2016-04-01,"2","4",285850.887130732
"1332",2016-05-01,"2","4",278632.068283023
"1333",2016-06-01,"2","4",263779.355120238
"1334",2016-07-01,"2","4",280096.219355227
"1335",2016-08-01,"2","4",276952.104708444
"1336",2016-09-01,"2","4",289050.675305778
"1337",2016-10-01,"2","4",288442.0847358
"1338",2016-11-01,"2","4",327749.420475556
"1339",2013-01-01,"3","4",553634.092678
"1340",2013-02-01,"3","4",556951.70014
"1341",2013-03-01,"3","4",636347.35204
"1342",2013-04-01,"3","4",572740.54216
"1343",2013-05-01,"3","4",509342.578198333
"1344",2013-06-01,"3","4",539873.863438333
"1345",2013-07-01,"3","4",605888.231
"1346",2013-08-01,"3","4",686780.91688
"1347",2013-09-01,"3","4",619861.329014
"1348",2013-10-01,"3","4",511616.3452625
"1349",2013-11-01,"3","4",588965.85905
"1350",2013-12-01,"3","4",799515.216263636
"1351",2014-01-01,"3","4",667738.93632
"1352",2014-02-01,"3","4",554202.732733333
"1353",2014-03-01,"3","4",625214.50437
"1354",2014-04-01,"3","4",608695.945958333
"1355",2014-05-01,"3","4",696948.24575
"1356",2014-06-01,"3","4",574310.595327692
"1357",2014-07-01,"3","4",573431.625346154
"1358",2014-08-01,"3","4",711687.334863077
"1359",2014-09-01,"3","4",757699.432175
"1360",2014-10-01,"3","4",758489.614000769
"1361",2014-11-01,"3","4",926159.648530769
"1362",2014-12-01,"3","4",1196256.52967692
"1363",2015-01-01,"3","4",820982.695300667
"1364",2015-02-01,"3","4",745702.204123571
"1365",2015-03-01,"3","4",787493.5902
"1366",2015-04-01,"3","4",783049.466756154
"1367",2015-05-01,"3","4",791905.652612857
"1368",2015-06-01,"3","4",688962.779806
"1369",2015-07-01,"3","4",712470.51208375
"1370",2015-08-01,"3","4",772866.612310556
"1371",2015-09-01,"3","4",804377.357988235
"1372",2015-10-01,"3","4",908471.857505294
"1373",2015-11-01,"3","4",926858.066005882
"1374",2015-12-01,"3","4",1157364.06814588
"1375",2016-01-01,"3","4",910066.988233529
"1376",2016-02-01,"3","4",857281.732988824
"1377",2016-03-01,"3","4",882203.776715556
"1378",2016-04-01,"3","4",850452.001965
"1379",2016-05-01,"3","4",820471.361723529
"1380",2016-06-01,"3","4",751099.8008
"1381",2016-07-01,"3","4",820098.960746111
"1382",2016-08-01,"3","4",838893.113568235
"1383",2016-09-01,"3","4",814316.166231111
"1384",2016-10-01,"3","4",981754.917754706
"1385",2016-11-01,"3","4",1100364.86515941
"1386",2013-01-01,"4","4",220067.199358333
"1387",2013-02-01,"4","4",227593.258096667
"1388",2013-03-01,"4","4",230901.986096667
"1389",2013-04-01,"4","4",241156.341145
"1390",2013-05-01,"4","4",242453.1296175
"1391",2013-06-01,"4","4",217485.211630833
"1392",2013-07-01,"4","4",207573.899231667
"1393",2013-08-01,"4","4",232226.211196667
"1394",2013-09-01,"4","4",215378.8971475
"1395",2013-10-01,"4","4",229443.396473333
"1396",2013-11-01,"4","4",246615.603211667
"1397",2013-12-01,"4","4",361625.14623
"1398",2014-01-01,"4","4",232847.32604
"1399",2014-02-01,"4","4",220716.68576
"1400",2014-03-01,"4","4",253302.670995833
"1401",2014-04-01,"4","4",222799.552285833
"1402",2014-05-01,"4","4",255106.351769167
"1403",2014-06-01,"4","4",223685.343598333
"1404",2014-07-01,"4","4",212498.178503846
"1405",2014-08-01,"4","4",291716.642890833
"1406",2014-09-01,"4","4",267614.914625833
"1407",2014-10-01,"4","4",285299.728355455
"1408",2014-11-01,"4","4",280339.512213636
"1409",2014-12-01,"4","4",384727.24373
"1410",2015-01-01,"4","4",292320.561864
"1411",2015-02-01,"4","4",297298.187531
"1412",2015-03-01,"4","4",315058.088381
"1413",2015-04-01,"4","4",295819.255938
"1414",2015-05-01,"4","4",344739.107183
"1415",2015-06-01,"4","4",291726.275579
"1416",2015-07-01,"4","4",316523.998483
"1417",2015-08-01,"4","4",355163.225022222
"1418",2015-09-01,"4","4",346362.8008
"1419",2015-10-01,"4","4",356744.1894
"1420",2015-11-01,"4","4",359854.82736
"1421",2015-12-01,"4","4",535033.1516
"1422",2016-01-01,"4","4",361306.182544444
"1423",2016-02-01,"4","4",349703.548944444
"1424",2016-03-01,"4","4",372862.9217
"1425",2016-04-01,"4","4",333678.390511111
"1426",2016-05-01,"4","4",372047.564811111
"1427",2016-06-01,"4","4",322116.683344444
"1428",2016-07-01,"4","4",335730.788722222
"1429",2016-08-01,"4","4",360217.254955556
"1430",2016-09-01,"4","4",325644.917911111
"1431",2016-10-01,"4","4",366633.972
"1432",2016-11-01,"4","4",390139.5683375
"1433",2013-01-01,"5","4",664978.56125
"1434",2013-02-01,"5","4",668219.19365
"1435",2013-03-01,"5","4",578686.250498
"1436",2013-04-01,"5","4",617736.78466
"1437",2013-05-01,"5","4",634129.99732
"1438",2013-06-01,"5","4",537694.424916667
"1439",2013-07-01,"5","4",598873.935783333
"1440",2013-08-01,"5","4",567190.970728571
"1441",2013-09-01,"5","4",605541.998766667
"1442",2013-10-01,"5","4",563432.082085714
"1443",2013-11-01,"5","4",541620.935828571
"1444",2013-12-01,"5","4",574091.268128571
"1445",2014-01-01,"5","4",529691.051142857
"1446",2014-02-01,"5","4",539394.233785714
"1447",2014-03-01,"5","4",566905.523242857
"1448",2014-04-01,"5","4",405589.428397778
"1449",2014-05-01,"5","4",449186.81527
"1450",2014-06-01,"5","4",419116.912781818
"1451",2014-07-01,"5","4",401390.086275
"1452",2014-08-01,"5","4",452637.174272727
"1453",2014-09-01,"5","4",409051.549933333
"1454",2014-10-01,"5","4",366792.269146154
"1455",2014-11-01,"5","4",368750.443376923
"1456",2014-12-01,"5","4",390419.882861538
"1457",2015-01-01,"5","4",357403.820584615
"1458",2015-02-01,"5","4",370269.973853846
"1459",2015-03-01,"5","4",411988.632
"1460",2015-04-01,"5","4",373351.602346154
"1461",2015-05-01,"5","4",428550.899930769
"1462",2015-06-01,"5","4",399837.0448
"1463",2015-07-01,"5","4",405979.367876923
"1464",2015-08-01,"5","4",429576.943123077
"1465",2015-09-01,"5","4",419070.519469231
"1466",2015-10-01,"5","4",394071.192892308
"1467",2015-11-01,"5","4",389954.677184615
"1468",2015-12-01,"5","4",409419.101992308
"1469",2016-01-01,"5","4",361409.856469231
"1470",2016-02-01,"5","4",391831.118453846
"1471",2016-03-01,"5","4",408848.515961538
"1472",2016-04-01,"5","4",405589.046230769
"1473",2016-05-01,"5","4",406035.969078571
"1474",2016-06-01,"5","4",421734.544657143
"1475",2016-07-01,"5","4",413762.203305
"1476",2016-08-01,"5","4",461278.20006
"1477",2016-09-01,"5","4",416323.654428571
"1478",2016-10-01,"5","4",417857.372233571
"1479",2016-11-01,"5","4",399349.285046667
"1480",2013-01-01,"7","4",489927.180275
"1481",2013-02-01,"7","4",469606.18775
"1482",2013-03-01,"7","4",493358.0787
"1483",2013-04-01,"7","4",500989.0451
"1484",2013-05-01,"7","4",482677.992025
"1485",2013-06-01,"7","4",426256.407225
"1486",2013-07-01,"7","4",502784.29405
"1487",2013-08-01,"7","4",478254.983225
"1488",2013-09-01,"7","4",476148.567975
"1489",2013-10-01,"7","4",503113.90875
"1490",2013-11-01,"7","4",444923.08415
"1491",2013-12-01,"7","4",396652.225575
"1492",2014-01-01,"7","4",468327.589525
"1493",2014-02-01,"7","4",346804.418332
"1494",2014-03-01,"7","4",368939.74688
"1495",2014-04-01,"7","4",357788.112932
"1496",2014-05-01,"7","4",369478.43408
"1497",2014-06-01,"7","4",327004.579983333
"1498",2014-07-01,"7","4",382850.172783333
"1499",2014-08-01,"7","4",353531.164383333
"1500",2014-09-01,"7","4",391051.921266667
"1501",2014-10-01,"7","4",415963.421525
"1502",2014-11-01,"7","4",423426.4728
"1503",2014-12-01,"7","4",454099.41562
"1504",2015-01-01,"7","4",460340.288
"1505",2015-02-01,"7","4",422736.72442
"1506",2015-03-01,"7","4",481753.00226
"1507",2015-04-01,"7","4",420585.7113
"1508",2015-05-01,"7","4",367737.891438333
"1509",2015-06-01,"7","4",467901.24498
"1510",2015-07-01,"7","4",378807.00259
"1511",2015-08-01,"7","4",415691.305246667
"1512",2015-09-01,"7","4",494076.6404
"1513",2015-10-01,"7","4",505458.13244
"1514",2015-11-01,"7","4",537406.48694
"1515",2015-12-01,"7","4",491785.77298
"1516",2016-01-01,"7","4",426782.29794
"1517",2016-02-01,"7","4",457576.9717
"1518",2016-03-01,"7","4",518603.95036
"1519",2016-04-01,"7","4",442246.834408333
"1520",2016-05-01,"7","4",436466.481671429
"1521",2016-06-01,"7","4",353699.5625875
"1522",2016-07-01,"7","4",341816.195425
"1523",2016-08-01,"7","4",424509.595828571
"1524",2016-09-01,"7","4",392839.7000875
"1525",2016-10-01,"7","4",354776.31514
"1526",2016-11-01,"7","4",350878.17853
"1527",2013-01-01,"8","4",317446.895378
"1528",2013-02-01,"8","4",268147.005578333
"1529",2013-03-01,"8","4",339373.850683333
"1530",2013-04-01,"8","4",353841.298383333
"1531",2013-05-01,"8","4",356201.9865
"1532",2013-06-01,"8","4",376695.204
"1533",2013-07-01,"8","4",433029.801266667
"1534",2013-08-01,"8","4",439938.7292
"1535",2013-09-01,"8","4",377344.594233333
"1536",2013-10-01,"8","4",365633.0609
"1537",2013-11-01,"8","4",353150.85
"1538",2013-12-01,"8","4",467835.355116667
"1539",2014-01-01,"8","4",406460.747333333
"1540",2014-02-01,"8","4",388159.944683333
"1541",2014-03-01,"8","4",362901.784616667
"1542",2014-04-01,"8","4",357107.8956
"1543",2014-05-01,"8","4",360013.50985
"1544",2014-06-01,"8","4",342407.583225
"1545",2014-07-01,"8","4",375233.17956
"1546",2014-08-01,"8","4",384083.3876
"1547",2014-09-01,"8","4",342743.263464
"1548",2014-10-01,"8","4",332713.10576
"1549",2014-11-01,"8","4",309465.04972
"1550",2014-12-01,"8","4",398835.54088
"1551",2015-01-01,"8","4",378130.45956
"1552",2015-02-01,"8","4",361845.10632
"1553",2015-03-01,"8","4",371256.008896
"1554",2015-04-01,"8","4",343546.77476
"1555",2015-05-01,"8","4",371374.12678
"1556",2015-06-01,"8","4",332865.621075
"1557",2015-07-01,"8","4",318221.500583333
"1558",2015-08-01,"8","4",327657.75748
"1559",2015-09-01,"8","4",308020.08242
"1560",2015-10-01,"8","4",273683.762844
"1561",2015-11-01,"8","4",266999.17176
"1562",2015-12-01,"8","4",466015.85918
"1563",2016-01-01,"8","4",422675.58958
"1564",2016-02-01,"8","4",413261.18358
"1565",2016-03-01,"8","4",399438.81784
"1566",2016-04-01,"8","4",462157.87096
"1567",2016-05-01,"8","4",440512.06624
"1568",2016-06-01,"8","4",379847.25766
"1569",2016-07-01,"8","4",433721.10614
"1570",2016-08-01,"8","4",425236.55546
"1571",2016-09-01,"8","4",407306.95874
"1572",2016-10-01,"8","4",412590.335996
"1573",2016-11-01,"8","4",348441.08396
"1574",2013-01-01,"9","4",1768240.41895
"1575",2013-02-01,"9","4",1653208.4801
"1576",2013-03-01,"9","4",2003529.485
"1577",2013-04-01,"9","4",2147081.4874
"1578",2013-05-01,"9","4",1464624.65426667
"1579",2013-06-01,"9","4",3131783.18125
"1580",2013-07-01,"9","4",1435383.40722333
"1581",2013-08-01,"9","4",2953105.16775
"1582",2013-09-01,"9","4",1958106.84735
"1583",2013-10-01,"9","4",2311207.3887
"1584",2013-11-01,"9","4",572763.4496
"1585",2013-12-01,"9","4",1042102.481
"1586",2014-01-01,"9","4",440811.9917
"1587",2014-02-01,"9","4",506260.9565
"1588",2014-03-01,"9","4",459728.4413
"1589",2014-04-01,"9","4",450302.1412
"1590",2014-05-01,"9","4",631191.1027
"1591",2014-06-01,"9","4",505082.294
"1592",2014-07-01,"9","4",638148.6375
"1593",2014-08-01,"9","4",652129.9034
"1594",2014-09-01,"9","4",568293.8904
"1595",2014-10-01,"9","4",628910.7163
"1596",2014-11-01,"9","4",574293.9495
"1597",2014-12-01,"9","4",1245943.594
"1598",2015-01-01,"9","4",483007.2196
"1599",2015-02-01,"9","4",546058.2609
"1600",2015-03-01,"9","4",599874.9618
"1601",2015-04-01,"9","4",532551.16
"1602",2015-05-01,"9","4",708356.0445
"1603",2015-06-01,"9","4",510595.268
"1604",2015-07-01,"9","4",608711.4951
"1605",2015-08-01,"9","4",590833.4522
"1606",2015-09-01,"9","4",634315.0567
"1607",2015-10-01,"9","4",499656.7592
"1608",2015-11-01,"9","4",644641.7818
"1609",2015-12-01,"9","4",942784.9452
"1610",2016-01-01,"9","4",448502.8155
"1611",2016-02-01,"9","4",460322.571133333
"1612",2016-03-01,"9","4",587527.087033333
"1613",2016-04-01,"9","4",572128.793633333
"1614",2016-05-01,"9","4",517232.043275
"1615",2016-06-01,"9","4",597428.55225
"1616",2016-07-01,"9","4",571120.42065
"1617",2016-08-01,"9","4",711156.549366667
"1618",2016-09-01,"9","4",751136.780766667
"1619",2016-10-01,"9","4",711808.7381
"1620",2016-11-01,"9","4",795462.8888
"1621",2013-01-01,"10","4",66261.27318
"1622",2013-02-01,"10","4",65080.57832
"1623",2013-03-01,"10","4",76855.10623
"1624",2013-04-01,"10","4",68738.55488
"1625",2013-05-01,"10","4",67945.21504
"1626",2013-06-01,"10","4",66798.39257
"1627",2013-07-01,"10","4",76016.52255
"1628",2013-08-01,"10","4",67436.88719
"1629",2013-09-01,"10","4",74892.92686
"1630",2013-10-01,"10","4",82486.63362
"1631",2013-11-01,"10","4",69648.2706
"1632",2013-12-01,"10","4",72478.55103
"1633",2014-01-01,"10","4",86328.24695
"1634",2014-02-01,"10","4",77574.41071
"1635",2014-03-01,"10","4",81194.15986
"1636",2014-04-01,"10","4",79277.70821
"1637",2014-05-01,"10","4",81892.41506
"1638",2014-06-01,"10","4",81372.95771
"1639",2014-07-01,"10","4",95318.948
"1640",2014-08-01,"10","4",112811.136
"1641",2014-09-01,"10","4",127062.2197
"1642",2014-10-01,"10","4",131445.5494
"1643",2014-11-01,"10","4",119822.2375
"1644",2014-12-01,"10","4",200067.6317
"1645",2015-01-01,"10","4",192974.9944
"1646",2015-02-01,"10","4",186004.4913
"1647",2015-03-01,"10","4",269288.7714
"1648",2015-04-01,"10","4",291691.2467
"1649",2015-05-01,"10","4",142705.7008
"1650",2013-01-01,"1","5",178138.094866977
"1651",2013-02-01,"1","5",175067.298169888
"1652",2013-03-01,"1","5",182221.693570337
"1653",2013-04-01,"1","5",177145.180062184
"1654",2013-05-01,"1","5",203563.710277955
"1655",2013-06-01,"1","5",179066.355109556
"1656",2013-07-01,"1","5",186291.632392796
"1657",2013-08-01,"1","5",185432.550164433
"1658",2013-09-01,"1","5",175663.0646515
"1659",2013-10-01,"1","5",193749.904802323
"1660",2013-11-01,"1","5",183499.584021538
"1661",2013-12-01,"1","5",158786.707204242
"1662",2014-01-01,"1","5",179513.375661132
"1663",2014-02-01,"1","5",190666.717380935
"1664",2014-03-01,"1","5",187575.616749083
"1665",2014-04-01,"1","5",176457.02484019
"1666",2014-05-01,"1","5",196850.443582455
"1667",2014-06-01,"1","5",180017.130807593
"1668",2014-07-01,"1","5",194434.377214455
"1669",2014-08-01,"1","5",178480.000501468
"1670",2014-09-01,"1","5",184983.975773784
"1671",2014-10-01,"1","5",195955.605075339
"1672",2014-11-01,"1","5",187374.675951176
"1673",2014-12-01,"1","5",167112.368644174
"1674",2015-01-01,"1","5",183314.591310909
"1675",2015-02-01,"1","5",186195.56137752
"1676",2015-03-01,"1","5",194638.41843595
"1677",2015-04-01,"1","5",181585.275901102
"1678",2015-05-01,"1","5",181708.518187302
"1679",2015-06-01,"1","5",187911.771682769
"1680",2015-07-01,"1","5",177495.908889876
"1681",2015-08-01,"1","5",177918.862818411
"1682",2015-09-01,"1","5",178080.659924052
"1683",2015-10-01,"1","5",179210.324523563
"1684",2015-11-01,"1","5",172382.255323648
"1685",2015-12-01,"1","5",153549.298688038
"1686",2016-01-01,"1","5",158915.784392405
"1687",2016-02-01,"1","5",175812.892440559
"1688",2016-03-01,"1","5",172397.290346792
"1689",2016-04-01,"1","5",168319.232987784
"1690",2016-05-01,"1","5",166727.811380234
"1691",2016-06-01,"1","5",166281.357872811
"1692",2016-07-01,"1","5",165353.45510929
"1693",2016-08-01,"1","5",172520.022043048
"1694",2016-09-01,"1","5",164564.180983627
"1695",2016-10-01,"1","5",162717.695858103
"1696",2016-11-01,"1","5",173526.357166649
"1697",2013-01-01,"2","5",494606.04655
"1698",2013-02-01,"2","5",385153.4068
"1699",2013-03-01,"2","5",433870.90925
"1700",2013-04-01,"2","5",455984.25945
"1701",2013-05-01,"2","5",263687.564596
"1702",2013-06-01,"2","5",337717.1906
"1703",2013-07-01,"2","5",311173.099046
"1704",2013-08-01,"2","5",310330.373228
"1705",2013-09-01,"2","5",298861.47108
"1706",2013-10-01,"2","5",307388.710688
"1707",2013-11-01,"2","5",350362.151946667
"1708",2013-12-01,"2","5",434508.33122
"1709",2014-01-01,"2","5",437727.700691667
"1710",2014-02-01,"2","5",301294.879054286
"1711",2014-03-01,"2","5",363074.380606667
"1712",2014-04-01,"2","5",342451.98716
"1713",2014-05-01,"2","5",283912.91118625
"1714",2014-06-01,"2","5",294486.223787143
"1715",2014-07-01,"2","5",328288.895581429
"1716",2014-08-01,"2","5",300098.457714286
"1717",2014-09-01,"2","5",278521.936561429
"1718",2014-10-01,"2","5",306997.953234286
"1719",2014-11-01,"2","5",280988.171688571
"1720",2014-12-01,"2","5",296644.872545
"1721",2015-01-01,"2","5",311429.357128889
"1722",2015-02-01,"2","5",236433.985114444
"1723",2015-03-01,"2","5",261756.543015
"1724",2015-04-01,"2","5",282075.982679091
"1725",2015-05-01,"2","5",311567.90969
"1726",2015-06-01,"2","5",266296.34500125
"1727",2015-07-01,"2","5",345049.230709375
"1728",2015-08-01,"2","5",273891.903851
"1729",2015-09-01,"2","5",255307.2460376
"1730",2015-10-01,"2","5",284679.953394615
"1731",2015-11-01,"2","5",304277.669808846
"1732",2015-12-01,"2","5",428985.329383
"1733",2016-01-01,"2","5",443954.44296
"1734",2016-02-01,"2","5",344789.089920333
"1735",2016-03-01,"2","5",377050.257661
"1736",2016-04-01,"2","5",385727.860632424
"1737",2016-05-01,"2","5",366063.734385263
"1738",2016-06-01,"2","5",344201.36356725
"1739",2016-07-01,"2","5",387220.823764773
"1740",2016-08-01,"2","5",346851.13316383
"1741",2016-09-01,"2","5",370575.394213265
"1742",2016-10-01,"2","5",382888.505040566
"1743",2016-11-01,"2","5",311895.585291538
"1744",2013-01-01,"3","5",810376.1617
"1745",2013-02-01,"3","5",642796.7041
"1746",2013-03-01,"3","5",745761.8127
"1747",2013-04-01,"3","5",677626.0412
"1748",2013-05-01,"3","5",666754.261
"1749",2013-06-01,"3","5",631771.24
"1750",2013-07-01,"3","5",675187.0837
"1751",2013-08-01,"3","5",653240.6276
"1752",2013-09-01,"3","5",789509.6543
"1753",2013-10-01,"3","5",413352.4165
"1754",2013-11-01,"3","5",363178.6431
"1755",2013-12-01,"3","5",362453.5077
"1756",2014-01-01,"3","5",390328.76985
"1757",2014-02-01,"3","5",236826.420973333
"1758",2014-03-01,"3","5",386168.1431
"1759",2014-04-01,"3","5",371892.816333333
"1760",2014-05-01,"3","5",384428.5376
"1761",2014-06-01,"3","5",270796.177545
"1762",2014-07-01,"3","5",319479.5414275
"1763",2014-08-01,"3","5",320657.9499
"1764",2014-09-01,"3","5",354017.4429
"1765",2014-10-01,"3","5",406943.8443
"1766",2014-11-01,"3","5",268101.050404
"1767",2014-12-01,"3","5",405620.974896
"1768",2015-01-01,"3","5",393791.95111
"1769",2015-02-01,"3","5",266999.229834
"1770",2015-03-01,"3","5",332691.25326
"1771",2015-04-01,"3","5",352112.0482
"1772",2015-05-01,"3","5",410358.05816
"1773",2015-06-01,"3","5",352325.75396
"1774",2015-07-01,"3","5",536757.90965
"1775",2015-08-01,"3","5",534312.677766667
"1776",2015-09-01,"3","5",569800.857066667
"1777",2015-10-01,"3","5",617303.05832125
"1778",2015-11-01,"3","5",448404.698462222
"1779",2015-12-01,"3","5",602446.921705
"1780",2016-01-01,"3","5",576800.3324
"1781",2016-02-01,"3","5",486587.0671
"1782",2016-03-01,"3","5",537929.026728
"1783",2016-04-01,"3","5",528665.972281
"1784",2016-05-01,"3","5",456710.923504545
"1785",2016-06-01,"3","5",429851.056709091
"1786",2016-07-01,"3","5",522243.438694545
"1787",2016-08-01,"3","5",495306.611266364
"1788",2016-09-01,"3","5",544481.522977273
"1789",2016-10-01,"3","5",546745.096272308
"1790",2016-11-01,"3","5",583537.677272727
"1791",2013-01-01,"4","5",317354.679528571
"1792",2013-02-01,"4","5",277026.908166667
"1793",2013-03-01,"4","5",292563.248828571
"1794",2013-04-01,"4","5",340902.571719048
"1795",2013-05-01,"4","5",312016.44685
"1796",2013-06-01,"4","5",319266.654004762
"1797",2013-07-01,"4","5",280189.89645913
"1798",2013-08-01,"4","5",321081.0080625
"1799",2013-09-01,"4","5",292809.5118104
"1800",2013-10-01,"4","5",317753.275225
"1801",2013-11-01,"4","5",304132.5729824
"1802",2013-12-01,"4","5",441791.341292308
"1803",2014-01-01,"4","5",331220.194165385
"1804",2014-02-01,"4","5",286120.170868
"1805",2014-03-01,"4","5",297433.40416037
"1806",2014-04-01,"4","5",304660.817784
"1807",2014-05-01,"4","5",332111.331692963
"1808",2014-06-01,"4","5",309190.9517
"1809",2014-07-01,"4","5",324885.589419231
"1810",2014-08-01,"4","5",435367.616780769
"1811",2014-09-01,"4","5",352034.136092308
"1812",2014-10-01,"4","5",381183.664661538
"1813",2014-11-01,"4","5",333572.901773077
"1814",2014-12-01,"4","5",456393.641216
"1815",2015-01-01,"4","5",386350.269720833
"1816",2015-02-01,"4","5",340884.142075
"1817",2015-03-01,"4","5",361218.800495833
"1818",2015-04-01,"4","5",358067.6456625
"1819",2015-05-01,"4","5",405735.438566667
"1820",2015-06-01,"4","5",314551.21599087
"1821",2015-07-01,"4","5",384666.528572727
"1822",2015-08-01,"4","5",409749.658504545
"1823",2015-09-01,"4","5",374826.716995455
"1824",2015-10-01,"4","5",387213.745763636
"1825",2015-11-01,"4","5",401168.925586364
"1826",2015-12-01,"4","5",527933.196047619
"1827",2016-01-01,"4","5",434852.600342857
"1828",2016-02-01,"4","5",350269.71027619
"1829",2016-03-01,"4","5",381308.350966667
"1830",2016-04-01,"4","5",351754.40169
"1831",2016-05-01,"4","5",390613.92218
"1832",2016-06-01,"4","5",332378.311045
"1833",2016-07-01,"4","5",381283.81975
"1834",2016-08-01,"4","5",405827.0521
"1835",2016-09-01,"4","5",368494.50638
"1836",2016-10-01,"4","5",377395.1794295
"1837",2016-11-01,"4","5",352507.425615789
"1838",2013-02-01,"5","5",127123.7707
"1839",2013-03-01,"5","5",168923.2238
"1840",2013-04-01,"5","5",183690.5229
"1841",2013-05-01,"5","5",180630.2489
"1842",2013-06-01,"5","5",185294.18715
"1843",2013-07-01,"5","5",234928.5669
"1844",2013-08-01,"5","5",200492.552766667
"1845",2013-09-01,"5","5",210578.6548
"1846",2013-10-01,"5","5",209566.6283
"1847",2013-11-01,"5","5",203204.231433333
"1848",2013-12-01,"5","5",202351.7923
"1849",2014-01-01,"5","5",212464.5406
"1850",2014-02-01,"5","5",204692.2618
"1851",2014-03-01,"5","5",229213.600533333
"1852",2014-04-01,"5","5",210388.195133333
"1853",2014-05-01,"5","5",237860.4161
"1854",2014-06-01,"5","5",219724.620433333
"1855",2014-07-01,"5","5",233013.5669
"1856",2014-08-01,"5","5",227647.841033333
"1857",2014-09-01,"5","5",226455.387633333
"1858",2014-10-01,"5","5",215763.340733333
"1859",2014-11-01,"5","5",202045.763333333
"1860",2014-12-01,"5","5",211321.637666667
"1861",2015-01-01,"5","5",213946.312633333
"1862",2015-02-01,"5","5",199088.203333333
"1863",2015-03-01,"5","5",219286.069733333
"1864",2015-04-01,"5","5",221756.3511
"1865",2015-05-01,"5","5",223167.829866667
"1866",2015-06-01,"5","5",222211.531533333
"1867",2015-07-01,"5","5",244707.526933333
"1868",2015-08-01,"5","5",226060.871
"1869",2015-09-01,"5","5",227345.6509
"1870",2015-10-01,"5","5",213660.1232
"1871",2015-11-01,"5","5",211788.302466667
"1872",2015-12-01,"5","5",215589.026966667
"1873",2016-01-01,"5","5",206600.326
"1874",2016-02-01,"5","5",221395.239133333
"1875",2016-03-01,"5","5",182762.6975425
"1876",2016-04-01,"5","5",231123.4551
"1877",2016-05-01,"5","5",236330.2872
"1878",2016-06-01,"5","5",229348.557833333
"1879",2016-07-01,"5","5",225500.960333333
"1880",2016-08-01,"5","5",234843.514933333
"1881",2016-09-01,"5","5",186683.46339
"1882",2016-10-01,"5","5",216165.470566667
"1883",2016-11-01,"5","5",744809.34515
"1884",2013-01-01,"7","5",461527.601162857
"1885",2013-02-01,"7","5",422648.38381
"1886",2013-03-01,"7","5",444812.300675714
"1887",2013-04-01,"7","5",450295.404782857
"1888",2013-05-01,"7","5",507304.968241667
"1889",2013-06-01,"7","5",429317.712961429
"1890",2013-07-01,"7","5",489533.780081429
